"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1337361659065733120","https://twitter.com/demirsoy_zeki/status/1337361659065733120","@CeyhunAsirov Türkiye, Dünya liginde Askeri-Ekonomik derecelerle anılmalıdır. Türk-İslam Birliği ülküsünü bir an evvel gerçekleştirmelidir. Türk-İslam Birliği, Dünya barışı için en önemli konudur.","2020-12-11 11:40 +0000","47.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1337361621581262849","https://twitter.com/demirsoy_zeki/status/1337361621581262849","@fulyaozturkfan Türkiye, Dünya liginde Askeri-Ekonomik derecelerle anılmalıdır. Türk-İslam Birliği ülküsünü bir an evvel gerçekleştirmelidir. Türk-İslam Birliği, Dünya barışı için en önemli konudur.","2020-12-11 11:40 +0000","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1337361603264655360","https://twitter.com/demirsoy_zeki/status/1337361603264655360","@CeyhunAsirov @JZarif Türkiye, Dünya liginde Askeri-Ekonomik derecelerle anılmalıdır. Türk-İslam Birliği ülküsünü bir an evvel gerçekleştirmelidir. Türk-İslam Birliği, Dünya barışı için en önemli konudur.","2020-12-11 11:40 +0000","24.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1337361585480867841","https://twitter.com/demirsoy_zeki/status/1337361585480867841","@temmuz1919 Türkiye, Dünya liginde Askeri-Ekonomik derecelerle anılmalıdır. Türk-İslam Birliği ülküsünü bir an evvel gerçekleştirmelidir. Türk-İslam Birliği, Dünya barışı için en önemli konudur.","2020-12-11 11:40 +0000","205.0","1.0","0.004878048780487805","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1337361344820076545","https://twitter.com/demirsoy_zeki/status/1337361344820076545","@GuzuBurhan @bbcturkce ?=_=","2020-12-11 11:39 +0000","10.0","1.0","0.1","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1337360854023606273","https://twitter.com/demirsoy_zeki/status/1337360854023606273","@KYRlEEIeison @bergraphyk @bbcturkce ?=_=","2020-12-11 11:37 +0000","4.0","1.0","0.25","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1337330779848925189","https://twitter.com/demirsoy_zeki/status/1337330779848925189","@KYRlEEIeison @bergraphyk @bbcturkce ?=_=","2020-12-11 09:37 +0000","37.0","4.0","0.10810810810810811","0.0","0.0","1.0","2.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1337330421370150913","https://twitter.com/demirsoy_zeki/status/1337330421370150913","@bergraphyk @bbcturkce ?=_=","2020-12-11 09:36 +0000","89.0","6.0","0.06741573033707865","0.0","1.0","0.0","1.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1337330391838027777","https://twitter.com/demirsoy_zeki/status/1337330391838027777","@naslicancann @bbcturkce ?=_=","2020-12-11 09:36 +0000","20.0","1.0","0.05","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1337329863141765120","https://twitter.com/demirsoy_zeki/status/1337329863141765120","@bbcturkce Türkiye, Dünya liginde Askeri-Ekonomik derecelerle anılmalıdır. Türk-İslam Birliği ülküsünü bir an evvel gerçekleştirmelidir. Türk-İslam Birliği, Dünya barışı için en önemli konudur.","2020-12-11 09:34 +0000","661.0","18.0","0.02723146747352496","0.0","3.0","0.0","4.0","0.0","0.0","11.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
