"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1342828895628832770","https://twitter.com/demirsoy_zeki/status/1342828895628832770","@bpthaber https://t.co/qXZJ5DqOxp","2020-12-26 13:45 +0000","87.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1342828475430932480","https://twitter.com/demirsoy_zeki/status/1342828475430932480","@tcbestepe https://t.co/qXZJ5DqOxp","2020-12-26 13:43 +0000","11.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1342828401376243714","https://twitter.com/demirsoy_zeki/status/1342828401376243714","@bbcturkce https://t.co/TdRFASA6fw","2020-12-26 13:43 +0000","24.0","2.0","0.08333333333333333","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1342828168361742336","https://twitter.com/demirsoy_zeki/status/1342828168361742336","@hicetikdegill https://t.co/qXZJ5DqOxp","2020-12-26 13:42 +0000","24.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1342827860785065984","https://twitter.com/demirsoy_zeki/status/1342827860785065984","Sevginin oluşabilmesi, her iki tarafın da çok dürüst olmasına birbirlerini Allah'ın bir tecellisi olarak sevmelerine ve güvenmelerine bağlıdır. Karşınızdaki kişi ne kadar cazip görünse de dürüstlük olmazsa vücutta sevgi elektriği oluşamaz. https://t.co/kthrOnBfrd","2020-12-26 13:41 +0000","125.0","9.0","0.072","1.0","0.0","0.0","3.0","0.0","0.0","2.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1342824524925050882","https://twitter.com/demirsoy_zeki/status/1342824524925050882","@bbcturkce https://t.co/NZGhB8VbuE","2020-12-26 13:28 +0000","19.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1342824326052065280","https://twitter.com/demirsoy_zeki/status/1342824326052065280","@realDonaldTrump https://t.co/NZGhB8VbuE","2020-12-26 13:27 +0000","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1342823172865990661","https://twitter.com/demirsoy_zeki/status/1342823172865990661","@purscol https://t.co/TdRFASA6fw","2020-12-26 13:22 +0000","98.0","5.0","0.05102040816326531","0.0","0.0","0.0","2.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1342822585315315713","https://twitter.com/demirsoy_zeki/status/1342822585315315713","@bbcturkce https://t.co/TdRFASA6fw","2020-12-26 13:20 +0000","38.0","1.0","0.02631578947368421","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1342822548887785475","https://twitter.com/demirsoy_zeki/status/1342822548887785475","@iyieskigunler https://t.co/TdRFASA6fw","2020-12-26 13:20 +0000","173.0","1.0","0.005780346820809248","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
